text,tokenized,cluster
keputihan keluhan sakit pinggang lutut siklus menstruasi lebih cepat tolong obatnya,keputihan keluhan sakit pinggang lutut siklus menstruasi lebih cepat tolong obatnya,2
selamat malam mana nya berdamai maslalau begitu menyakitkan mental bantai habis habisan,selamat malam mana nya berdamai maslalau begitu menyakitkan mental bantai habis habisan,2
nda seperti lagi nyantai rebahan pegang hp tiba tiba sendawa nda sperti nafas sesak,nda seperti lagi nyantai rebahan pegang hp tiba tiba sendawa nda sperti nafas sesak,2
ke bangun tidur ulg nafas sperti berhenti auto panik tmbah batuk berlendir batuk berlendir,ke bangun tidur ulg nafas sperti berhenti auto panik tmbah batuk berlendir batuk berlendir,2
orang menilai layaknya juri tidak orang bisa intropeksi apa if had it allbut,orang menilai layaknya juri tidak orang bisa intropeksi apa if had it allbut,2
gerd axienty lagi kena batu ginjal pikiran kemana takut ginjal info batu ginjal obatnya,gerd axienty lagi kena batu ginjal pikiran kemana takut ginjal info batu ginjal obatnya,2
ngerasain seperti sayakarna sering bully sekarang mudah tersinggung baperan,ngerasain seperti sayakarna sering bully sekarang mudah tersinggung baperan,2
takut si isu gempa pulau jawa untungnya lagi merantau tapi keluargaku di jakarta,takut si isu gempa pulau jawa untungnya lagi merantau tapi keluargaku di jakarta,2
hadir pernikahan sepupu ingin tidak hadir kondisi mental,hadir pernikahan sepupu ingin tidak hadir kondisi mental,2
ngerasain seperti karena sering bully sekarang mudah tersinggung baperan,ngerasain seperti karena sering bully sekarang mudah tersinggung baperan,2
assalamualaikum teman ya kelopak mata kanan atas berkedut semingguan henti jd takut,assalamualaikum teman ya kelopak mata kanan atas berkedut semingguan henti jd takut,2
buka shopee di pencariannya keranda jenazah tidak pernh aku cari kok ada apkh tanda,buka shopee di pencariannya keranda jenazah tidak pernh aku cari kok ada apkh tanda,2
orang korea rasis hoax bikin orang korea rasis  nyebut dia indonesia,orang korea rasis hoax bikin orang korea rasis nyebut dia indonesia,2
no sex before marriage mau memang pacaran legal buat skdr ssing harus menurut,no sex before marriage mau memang pacaran legal buat skdr ssing harus menurut,2
lambung kena bebarengan tipes anxiety desorder di sertai khilangan kluarga kcil,lambung kena bebarengan tipes anxiety desorder di sertai khilangan kluarga kcil,2
mau gabung grub whatsapp konsultasi aslam gerd anxiety silahkan buka tautan pojok gratis,mau gabung grub whatsapp konsultasi aslam gerd anxiety silahkan buka tautan pojok gratis,2
terkadang mikir dilahirkan banyak cobaan dimana tidak sanggup semua cobaan diberikan,terkadang mikir dilahirkan banyak cobaan dimana tidak sanggup semua cobaan diberikan,2
nyari psikolog gimna sekali berobat psikolog didaerah tapi  tau berobat kemna,nyari psikolog gimna sekali berobat psikolog didaerah tapi tau berobat kemna,2
kenpa keliyengan parah sesak nafas hilang timbul berdiri aga pun nya jatuh lemas,kenpa keliyengan parah sesak nafas hilang timbul berdiri aga pun nya jatuh lemas,2
perut perih pas kanan kiri cairan perut ikutan ngalir ada solusi selain obat,perut perih pas kanan kiri cairan perut ikutan ngalir ada solusi selain obat,2
terima mulia admin tercintaku hai teman omong grup whatsapp telegram kalau boleh izin gabung,terima mulia admin tercintaku hai teman omong grup whatsapp telegram kalau boleh izin gabung,2
tekanan darah rendah pas tensi iya dong yang di rasain saja barusan habis tensi,tekanan darah rendah pas tensi iya dong yang di rasain saja barusan habis tensi,2
pngen nangis sekeras kenapa badai berlalu kenapa tuhan menguji luar kemampuan kesal ya hidup,pngen nangis sekeras kenapa badai berlalu kenapa tuhan menguji luar kemampuan kesal ya hidup,2
gerd kambuh pinggang kiri paha terbakar telapak kaki gampang kedinginan kaki jalan dilantai,gerd kambuh pinggang kiri paha terbakar telapak kaki gampang kedinginan kaki jalan dilantai,2
lalu habis brobat gratis cek jari sblm dicek belum makan memang diett dan bjm jam,lalu habis brobat gratis cek jari sblm dicek belum makan memang diett dan bjm jam,2
buka jasa teman curhat  butuh curhat hubungi ya wkwkwkw insyaallah kasih solusi saran,buka jasa teman curhat butuh curhat hubungi ya wkwkwkw insyaallah kasih solusi saran,2
buka jasa teman curhat  butuh curhat hubungi ya wkwkwkw insyaallah kasih solusi saran,buka jasa teman curhat butuh curhat hubungi ya wkwkwkw insyaallah kasih solusi saran,2
orang menilai layaknya juri tidak orang bisa intropeksi apa if had it but,orang menilai layaknya juri tidak orang bisa intropeksi apa if had it but,2
hidup sekedar jalanin aslinya sepi mengurangi sendiri trauma di ciptakan orang,hidup sekedar jalanin aslinya sepi mengurangi sendiri trauma di ciptakan orang,2
ngrasain menggigil kaki enggk dingin badanpun panas bagian tubuh menggigil yang ngrasain,ngrasain menggigil kaki enggk dingin badanpun panas bagian tubuh menggigil yang ngrasain,2
ngalamin sakit pasti sering bergadang tidur banyak beban pikiran permasalahan kehidupan,ngalamin sakit pasti sering bergadang tidur banyak beban pikiran permasalahan kehidupan,2
orang jujur kalah umurnya pendek yang culas jahat berumur sungguh habis pikir,orang jujur kalah umurnya pendek yang culas jahat berumur sungguh habis pikir,2
info berkumpul sosial sharing ada kegiatan positif bermanfaat teman seperjuangan hidup lebih,info berkumpul sosial sharing ada kegiatan positif bermanfaat teman seperjuangan hidup lebih,2
sedih campur aduk ngerasa jadi orang depresi menyendiri appa ngerasa berguna bget putus asa,sedih campur aduk ngerasa jadi orang depresi menyendiri appa ngerasa berguna bget putus asa,2
diagnosaku anxiety belum konsultasi poli jiwa sore jam lebihan suka kedinginan memang efeknya,diagnosaku anxiety belum konsultasi poli jiwa sore jam lebihan suka kedinginan memang efeknya,2
disaat keramaian alihkan main hp karena pada cemas kringat dingin ini trmasuk gangguan mental,disaat keramaian alihkan main hp karena pada cemas kringat dingin ini trmasuk gangguan mental,2
memiliki yaitu tujuan curhat tujuan curhat ada ngejudge malah banding bandingkan,memiliki yaitu tujuan curhat tujuan curhat ada ngejudge malah banding bandingkan,2
orang berhenti pikiran negatif klik tautan menonton video https youtu o dkq knzfa vsuczqgfqa jamaq,orang berhenti pikiran negatif klik tautan menonton video https youtu o dkq knzfa vsuczqgfqa jamaq,2
cari pasangan susah payah dapat mempertahankannya kesulitan pertengkaran salah paham ujung perceraian,cari pasangan susah payah dapat mempertahankannya kesulitan pertengkaran salah paham ujung perceraian,2
memiliki yaitu tujuan curhat tujuan curhat ada ngejudge malah banding bandingkan,memiliki yaitu tujuan curhat tujuan curhat ada ngejudge malah banding bandingkan,2
merasa hampir orang pernah berinteraksi kalian berakhir debad daling benci,merasa hampir orang pernah berinteraksi kalian berakhir debad daling benci,2
lah malas percaya manusia orang sayangi kadang menghancurkan kita muak ketemu orang munafik,lah malas percaya manusia orang sayangi kadang menghancurkan kita muak ketemu orang munafik,2
mari bergabung grup aslam gerd anxiety klik tautan wadah sharing curhat permasalahan sahabat klik,mari bergabung grup aslam gerd anxiety klik tautan wadah sharing curhat permasalahan sahabat klik,2
saat kondisi ekonomi tida makan saja susah anak merengek jajan tambah hancur,saat kondisi ekonomi tida makan saja susah anak merengek jajan tambah hancur,2
saran awalna pdkt tb hilang lagi ngajak jalan kalian gimna tolak terima ajakan jalan,saran awalna pdkt tb hilang lagi ngajak jalan kalian gimna tolak terima ajakan jalan,2
penderitaan anxiety coba rujukan psikiater dirujuk psikiater dari paru alhamdulilah membaik,penderitaan anxiety coba rujukan psikiater dirujuk psikiater dari paru alhamdulilah membaik,2
fobsos bodoh gangguan mental bedanya ngerasa aku bodoh bodoh aku pilih fobsos,fobsos bodoh gangguan mental bedanya ngerasa aku bodoh bodoh aku pilih fobsos,2
mau gmna meminta maaf orang telah menyakiti karena nee puasa kepikiran,mau gmna meminta maaf orang telah menyakiti karena nee puasa kepikiran,2
tidak biasa ngilu persendianx lutut tulang jari sakit punggung telapak kaki ngilu apa obatx,tidak biasa ngilu persendianx lutut tulang jari sakit punggung telapak kaki ngilu apa obatx,2
badan panas mual kringatan telapak kaki telapak tangan kringatan cemas melanda epek aslam karena cuaca gerah,badan panas mual kringatan telapak kaki telapak tangan kringatan cemas melanda epek aslam karena cuaca gerah,2
apah serangan jantung pada umur thun bb tb taku soalnya hhe ada keluhan sesak plong alhamdulilah,apah serangan jantung pada umur thun bb tb taku soalnya hhe ada keluhan sesak plong alhamdulilah,2
susah osos kerja disuruh bos ikut acara itu krena nurut bos jadi kerja rodi,susah osos kerja disuruh bos ikut acara itu krena nurut bos jadi kerja rodi,2
senyum kalau istilah asamlambung menekan jantung coba pelajari anatomi tubuh mekanismenya,senyum kalau istilah asamlambung menekan jantung coba pelajari anatomi tubuh mekanismenya,2
panik takut cemas dalam kereta sudah pke masker berasa  pada ngomongin pada liatin,panik takut cemas dalam kereta sudah pke masker berasa pada ngomongin pada liatin,2
orang gerd anxiety cepat down fbpro jangkauanluas fotobonus gerdanxiety asamambung pengikut sorotan,orang gerd anxiety cepat down fbpro jangkauanluas fotobonus gerdanxiety asamambung pengikut sorotan,2
introvert punya dunia sudah susah gengsi klu dibantu pelupa tau cuek orang bantuin,introvert punya dunia sudah susah gengsi klu dibantu pelupa tau cuek orang bantuin,2
maaf tanya tidak membatalkan paket cod belanja daring nya uangnya terpakai berobatapakah dibatalkan,maaf tanya tidak membatalkan paket cod belanja daring nya uangnya terpakai berobatapakah dibatalkan,2
dari tangerang  bikin grup whatsapp bisa dukung penyembuhan,dari tangerang bikin grup whatsapp bisa dukung penyembuhan,2
rencana apapun ujung ujungnya balik ke rencana a mau pensiun dance aku bisa pensiun,rencana apapun ujung ujungnya balik ke rencana a mau pensiun dance aku bisa pensiun,2
dicintai ditaksir wanita senang sedihnya banyakkarena ada uang ntuk menikahi salah diantara,dicintai ditaksir wanita senang sedihnya banyakkarena ada uang ntuk menikahi salah diantara,2
aneh uang hilang nuduh takut sangka suudzon hanya dua teman rumah ngomong takut sangka nuduh,aneh uang hilang nuduh takut sangka suudzon hanya dua teman rumah ngomong takut sangka nuduh,2
cemas apa cemas berpikir positif saja habis makan buah naga kaget buang air warnanya merah,cemas apa cemas berpikir positif saja habis makan buah naga kaget buang air warnanya merah,2
paham orang menangis kematian cintai seseorang yang dia cintai meninggal,paham orang menangis kematian cintai seseorang yang dia cintai meninggal,2
jadwal kopdar mall central park finalnya pakai tanggal oktober untuk yang ikut kopdar bareng,jadwal kopdar mall central park finalnya pakai tanggal oktober untuk yang ikut kopdar bareng,2
jam segini diserang panik atack kepala pusing leher tegang pikiran macam ssekali allah bgini,jam segini diserang panik atack kepala pusing leher tegang pikiran macam ssekali allah bgini,2
malam mesti konsumsi alprazolam otak bekerja kalau minum alprazolam isi otak berisik,malam mesti konsumsi alprazolam otak bekerja kalau minum alprazolam isi otak berisik,2
jalan catwalk trotoar cukup menarik perhatian supaya viral kalian tidak dance,jalan catwalk trotoar cukup menarik perhatian supaya viral kalian tidak dance,2
sekali crushtapi sadar masih mempuni belum moveon belum belajar kesalahan lalu,sekali crushtapi sadar masih mempuni belum moveon belum belajar kesalahan lalu,2
asliii otak ovt terus menerus bahu dingin epek pikiran sembuh sejam kambuh jm,asliii otak ovt terus menerus bahu dingin epek pikiran sembuh sejam kambuh jm,2
pokoknya tujuan di kampus tetap terkenal dancer sudah terkenal dancer banyak orang,pokoknya tujuan di kampus tetap terkenal dancer sudah terkenal dancer banyak orang,2
mereka lebih melihat suara menyanyi gerakan dance aku aku diterima relawan,mereka lebih melihat suara menyanyi gerakan dance aku aku diterima relawan,2
cari tinggal banyak orang jakartanya serius enakdia seenak jidat sadar bau hewannya enak,cari tinggal banyak orang jakartanya serius enakdia seenak jidat sadar bau hewannya enak,2
ada suka gelisah yang datang bengong dikit mikirin masa depan knapa minta bantuanya,ada suka gelisah yang datang bengong dikit mikirin masa depan knapa minta bantuanya,2
sekali crush sadar masih mempuni belum moveon belum belajar kesalahan lalu,sekali crush sadar masih mempuni belum moveon belum belajar kesalahan lalu,2
laki laki sudah hancurkan hidupnya wanitanya di hancurkan sama keluarganya kemana dia pulang,laki laki sudah hancurkan hidupnya wanitanya di hancurkan sama keluarganya kemana dia pulang,2
mndingan sakit sebelah alis di bawa sujud sholat ditambah burung bunyi ahh parno,mndingan sakit sebelah alis di bawa sujud sholat ditambah burung bunyi ahh parno,2
mengalami ketakutan sangat hebat hal akan lakukan akan ber dan akan berhasil sial,mengalami ketakutan sangat hebat hal akan lakukan akan ber dan akan berhasil sial,2
ada seperti dari bayi umur hari ultah kelahiran blum dirayain sekali dapat kado,ada seperti dari bayi umur hari ultah kelahiran blum dirayain sekali dapat kado,2
orang normal beraktivitas orang anxiety beraktivitas luar biasa kangen diriku dulu produktif,orang normal beraktivitas orang anxiety beraktivitas luar biasa kangen diriku dulu produktif,2
hukum alam isi menyesuaikan jadi buatlah nya dan kebaikan datang tempat kita apapun,hukum alam isi menyesuaikan jadi buatlah nya dan kebaikan datang tempat kita apapun,2
keluh kesah rasain ini kita berbagi cerita pengalaman telah kalian alami lalui,keluh kesah rasain ini kita berbagi cerita pengalaman telah kalian alami lalui,2
keluh kesah rasain ini kita berbagi cerita pengalaman telah kalian alami lalui,keluh kesah rasain ini kita berbagi cerita pengalaman telah kalian alami lalui,2
pemalu enakan gampang kepikiran dikit dikit kasihan orang diri lebih kasihansebenernya kenapa,pemalu enakan gampang kepikiran dikit dikit kasihan orang diri lebih kasihansebenernya kenapa,2
panas leher terbakar soal berapa hbs makan durian ahir aku panas,panas leher terbakar soal berapa hbs makan durian ahir aku panas,2
curhat mending ngamuk beli anti materi langsung ngancuri dunia rasa sakitadakah berfikir itu,curhat mending ngamuk beli anti materi langsung ngancuri dunia rasa sakitadakah berfikir itu,2
curhat mending ngamuk beli anti materi langsung ngancuri dunia rasa sakit adakah berfikir itu,curhat mending ngamuk beli anti materi langsung ngancuri dunia rasa sakit adakah berfikir itu,2
nafas sesak dada panas tembus punggung pikiran cemass mana malam bgini aneh dipikirkan gimna ngatasinya,nafas sesak dada panas tembus punggung pikiran cemass mana malam bgini aneh dipikirkan gimna ngatasinya,2
tidak malu rumah nganggur cara mendapatkan teman bagaimana menghabiskan,tidak malu rumah nganggur cara mendapatkan teman bagaimana menghabiskan,2
segalah jenis sensasi tetap santai intinya nikmati hidupjgn terbuai penyakit semangat pejuang gerd,segalah jenis sensasi tetap santai intinya nikmati hidupjgn terbuai penyakit semangat pejuang gerd,2
