text,tokenized,cluster
rebahan panik perut mules gelisah jadi nafas beratknpa saja penyakit sekarang jadi lemes sebadan ditambah ulu hati perih kliyengan timbul,rebahan panik perut mules gelisah jadi nafas beratknpa saja penyakit sekarang jadi lemes sebadan ditambah ulu hati perih kliyengan timbul,3
badan anget demam anxiety kumat takut bgttt allah tidur tenang tidur kaget pikirannya kemana kepala radanya nyut takut ya allahsaranya teman,badan anget demam anxiety kumat takut bgttt allah tidur tenang tidur kaget pikirannya kemana kepala radanya nyut takut ya allahsaranya teman,3
kenapa usia masih benci dulu ninggalin adik papa demi nikah sama orang apakah salah membenci ibu sampai sekarang,kenapa usia masih benci dulu ninggalin adik papa demi nikah sama orang apakah salah membenci ibu sampai sekarang,3
aku suka olahraga aerobik dirumah sekrng coba karena takut sesak katanya olahraga penting sharing kalian suka olahraga contohnya mana,aku suka olahraga aerobik dirumah sekrng coba karena takut sesak katanya olahraga penting sharing kalian suka olahraga contohnya mana,3
sekali punya anxiety beberapa enak pikiran negatif letih lesu semangat tidak fokus gampang kesal pokok nano nano bngetmana pikiran kemana,sekali punya anxiety beberapa enak pikiran negatif letih lesu semangat tidak fokus gampang kesal pokok nano nano bngetmana pikiran kemana,3
selamat malam ingin curhat punya mantan sudah berhenti dia saja ganggu hidup mkx sekarg bingung bagimana dengan  mantan,selamat malam ingin curhat punya mantan sudah berhenti dia saja ganggu hidup mkx sekarg bingung bagimana dengan mantan,3
sekian tidak muncul sensasi ini malah kambuh dada kiri sesak nafas berat mual gelisah kembung sakit sendi kaki tenggorokan mengganjal dsb takut,sekian tidak muncul sensasi ini malah kambuh dada kiri sesak nafas berat mual gelisah kembung sakit sendi kaki tenggorokan mengganjal dsb takut,3
ngerasain ngantuk berat tidur lemes sampai tangan kaki tidak tenaga kliyengan ini gula darah hb mungkin yang ngalamin,ngerasain ngantuk berat tidur lemes sampai tangan kaki tidak tenaga kliyengan ini gula darah hb mungkin yang ngalamin,3
kebangun gara dada sakit tusuk pisau di satu titik bngn perlahan sakitnya hilang lansung parno dada sesk nafas berat takut ya allah,kebangun gara dada sakit tusuk pisau di satu titik bngn perlahan sakitnya hilang lansung parno dada sesk nafas berat takut ya allah,3
halo tanya kenapa dada kiri tngah sring sakit tidak nyman tapi pling sring dada kiri yang tau sudah prna ekg sama tredmill tapi dktr normal,halo tanya kenapa dada kiri tngah sring sakit tidak nyman tapi pling sring dada kiri yang tau sudah prna ekg sama tredmill tapi dktr normal,3
kemarin malam tidur jam bangun perut lemas lapar siang sedikit berubah habis jam mincul lapar ini makan kali jantung mau copot ada nyilu,kemarin malam tidur jam bangun perut lemas lapar siang sedikit berubah habis jam mincul lapar ini makan kali jantung mau copot ada nyilu,3
seram perut enak mules panas perih dada punggung berdebar cemas terlalu sumpah paling takut sudah  perut teman yang,seram perut enak mules panas perih dada punggung berdebar cemas terlalu sumpah paling takut sudah perut teman yang,3
stress penyakitan depresiii tapiii heran saja hidup ya allah dewasa pikiran sekali yang stress sendiri  sekuat,stress penyakitan depresiii tapiii heran saja hidup ya allah dewasa pikiran sekali yang stress sendiri sekuat,3
salah kelemahan ku ngitung uang di pom bensin bayar ibu tangan ku gemeteran hanya ke tukang diisi penuh tidak takarannya,salah kelemahan ku ngitung uang di pom bensin bayar ibu tangan ku gemeteran hanya ke tukang diisi penuh tidak takarannya,3
salah resep hidup tenang aku pegang beli ada manfaatnya dibeli kalau tidak beli sabar sekali kali ngutang ngukurdiri janganngutang sorotan,salah resep hidup tenang aku pegang beli ada manfaatnya dibeli kalau tidak beli sabar sekali kali ngutang ngukurdiri janganngutang sorotan,3
hari kepala nyut nyutan tegang keliyengan pandangan kabur badan panas dingin perut kembung dada sesak jantung berdebar kencang takut mati ada merasakan,hari kepala nyut nyutan tegang keliyengan pandangan kabur badan panas dingin perut kembung dada sesak jantung berdebar kencang takut mati ada merasakan,3
maaf tema kenapa bagian ceklis kadang ke benjolan tidak sakit samsek sehari hilang blassampe dagu ke sebelah anxiety takut,maaf tema kenapa bagian ceklis kadang ke benjolan tidak sakit samsek sehari hilang blassampe dagu ke sebelah anxiety takut,3
habis minum vitamin siangnya pas mandi sore tiba menggigil campur keringetan tidak hujan langsung cemas pikiran kemana ada pernah ngalamin,habis minum vitamin siangnya pas mandi sore tiba menggigil campur keringetan tidak hujan langsung cemas pikiran kemana ada pernah ngalamin,3
allah tidak lh sht perut pusar nee bnyak mnm obat hilang timbul sakit iya kah pernh sakit aku alami nee tlg kasih obat yang di mnm,allah tidak lh sht perut pusar nee bnyak mnm obat hilang timbul sakit iya kah pernh sakit aku alami nee tlg kasih obat yang di mnm,3
selamat malam assalamualaikum anggota disini salam kenal semuanyamksd tujuan bergabung grup siapa tau yang aku curhat permasalahan rumah tangga,selamat malam assalamualaikum anggota disini salam kenal semuanyamksd tujuan bergabung grup siapa tau yang aku curhat permasalahan rumah tangga,3
telapak tangan kaki dingin baru jalan kaki menitan kliyengan kadang mata buram nafas ngos telinga berdenging badan tidak fit hari penyakit memang nikmat allah,telapak tangan kaki dingin baru jalan kaki menitan kliyengan kadang mata buram nafas ngos telinga berdenging badan tidak fit hari penyakit memang nikmat allah,3
posting sampai nenek masih sakit malu minta paman karena aku bertanggung karena aku sakit  urus aku,posting sampai nenek masih sakit malu minta paman karena aku bertanggung karena aku sakit urus aku,3
teman maaf tidak sopankalian  ke dada di bagian payudara dingin es hanya payudara saja aku mikir jangan gejala kanker ya tuhan,teman maaf tidak sopankalian ke dada di bagian payudara dingin es hanya payudara saja aku mikir jangan gejala kanker ya tuhan,3
tolong anggota grup whatsapp p ag grup yaa hp ku hilang whatsapp masih aktif keluar kartu buat verifikasi takut di salah gunain huhuu,tolong anggota grup whatsapp p ag grup yaa hp ku hilang whatsapp masih aktif keluar kartu buat verifikasi takut di salah gunain huhuu,3
allah barusan malam anxiety kambuh jalan pusing nafas tercekik gugup pandangan kabur tangan kaki dingin otomatis pikiran karuan langsung gas pulang nyampe rumah masuk kamar,allah barusan malam anxiety kambuh jalan pusing nafas tercekik gugup pandangan kabur tangan kaki dingin otomatis pikiran karuan langsung gas pulang nyampe rumah masuk kamar,3
ngerasain bangun tidur dada nya berat nyeri sesak tidak sesak sering mual ngerasa letih kesal lesu tidak habis ngelakuin aktivitas berat,ngerasain bangun tidur dada nya berat nyeri sesak tidak sesak sering mual ngerasa letih kesal lesu tidak habis ngelakuin aktivitas berat,3
gangguan kecemasan parah menikah anak suami sudah tidak nyentuh mertua mengeluh aku irt tapi aku tinggal anak bekerja,gangguan kecemasan parah menikah anak suami sudah tidak nyentuh mertua mengeluh aku irt tapi aku tinggal anak bekerja,3
adakah sama aku sini terlambat isi nasi perut langsung tusuk kadang di uluh hati pindah kemarin tidak nee nee iya dtg iya seperti nee,adakah sama aku sini terlambat isi nasi perut langsung tusuk kadang di uluh hati pindah kemarin tidak nee nee iya dtg iya seperti nee,3
allah sekali sensasi berdatangan kesal ya allah aku menyerah akunpunya anak masih membutuhkan pintaku lembutksn takdir kulewati takdirku ini,allah sekali sensasi berdatangan kesal ya allah aku menyerah akunpunya anak masih membutuhkan pintaku lembutksn takdir kulewati takdirku ini,3
nafas sekali apa pusing lemes solat bisa berdiri bacaan hny hati tidak da nafas ngucap allah sembuhkan hamba banyak harus,nafas sekali apa pusing lemes solat bisa berdiri bacaan hny hati tidak da nafas ngucap allah sembuhkan hamba banyak harus,3
kemarin sudah konsultasi psikiater pakai surat rujukan disuruh konsultasi tanggal januaripertanyaan bisa kita konsultasi tanggal konsulnya di tanggal,kemarin sudah konsultasi psikiater pakai surat rujukan disuruh konsultasi tanggal januaripertanyaan bisa kita konsultasi tanggal konsulnya di tanggal,3
gara ketiduran sehabis makan kebangun langsung sakit perut mualkecapekan habis makan ngantuk langsung tidur lupa habis makan kebangun langsung parno panik perut mules,gara ketiduran sehabis makan kebangun langsung sakit perut mualkecapekan habis makan ngantuk langsung tidur lupa habis makan kebangun langsung parno panik perut mules,3
ingin cari jodoh nikah wanita kekurangan identitas kadang merasa feminim kadang merasa cowok tapi merasa beda sama cowok,ingin cari jodoh nikah wanita kekurangan identitas kadang merasa feminim kadang merasa cowok tapi merasa beda sama cowok,3
nganggur berapa aku sudah sudah daftar sana tapi panggil panggil info loker daerah batang di marah hin sama orang tua tidak kerja kerja,nganggur berapa aku sudah sudah daftar sana tapi panggil panggil info loker daerah batang di marah hin sama orang tua tidak kerja kerja,3
baru diputusin cowok dia tidak cocok habis putusin dia nyuruh temannya suka aku deketin pepet aku saja dia gapapa maksudnya coba,baru diputusin cowok dia tidak cocok habis putusin dia nyuruh temannya suka aku deketin pepet aku saja dia gapapa maksudnya coba,3
nganggur berapa lamasaya sudah sudah daftar sana tapi panggil panggil info loker daerah batang di marah hin sama orang tua tidak kerja kerja,nganggur berapa lamasaya sudah sudah daftar sana tapi panggil panggil info loker daerah batang di marah hin sama orang tua tidak kerja kerja,3
yang seperti tidak kedutan mata bawaannya panik langsung mikir nangesss yahh itu kejadian nangis mknya kedutan aku fanikkkk kakak,yang seperti tidak kedutan mata bawaannya panik langsung mikir nangesss yahh itu kejadian nangis mknya kedutan aku fanikkkk kakak,3
assalamualaikum teman info kenapa kalau lepas obat psikiater bawannya cemas dan caranya bisa brenti minum obat permanen mohon solusinya men teman,assalamualaikum teman info kenapa kalau lepas obat psikiater bawannya cemas dan caranya bisa brenti minum obat permanen mohon solusinya men teman,3
bulan q kambuh haya kali sensasi nya luar ini lagi sesak lemas deg degan dsb kah apa q pernah kontrol ke dokter bantu dong,bulan q kambuh haya kali sensasi nya luar ini lagi sesak lemas deg degan dsb kah apa q pernah kontrol ke dokter bantu dong,3
sebell kalu kebangun jam segini tiba nafas ngos ngosan nafas sesak pendek langsung panik area dada ke injek gajahh susah narik nafas alhasill bisa tidur,sebell kalu kebangun jam segini tiba nafas ngos ngosan nafas sesak pendek langsung panik area dada ke injek gajahh susah narik nafas alhasill bisa tidur,3
astaghfirullah bangun mimpi buruk mau tidur ngerasa sesak bangun tidur sesak allah ngerasa panas dingin wajar sih teman lagi buka hp postingan kabar duka,astaghfirullah bangun mimpi buruk mau tidur ngerasa sesak bangun tidur sesak allah ngerasa panas dingin wajar sih teman lagi buka hp postingan kabar duka,3
pagi badan ringan jari tangan gemetar ringan enak tapi ringan buat enak kawatir jatuh pingsan sehari bisa sih hidup ku normal was takut itu,pagi badan ringan jari tangan gemetar ringan enak tapi ringan buat enak kawatir jatuh pingsan sehari bisa sih hidup ku normal was takut itu,3
ya orang introvert bisa cintai wanita berharap tuhan bertemu dia berharap dicintai kita mencintai tolong butuh suka aku cowok,ya orang introvert bisa cintai wanita berharap tuhan bertemu dia berharap dicintai kita mencintai tolong butuh suka aku cowok,3
ya perut serba salah tadinya ngrasa perut perih sakit lma jd ngrasa perih lapar di isi makan balik mual eneg sampai yang muntah di muntahin susah,ya perut serba salah tadinya ngrasa perut perih sakit lma jd ngrasa perih lapar di isi makan balik mual eneg sampai yang muntah di muntahin susah,3
stok obat psikiater  minum lagiyg deket jakarta gitubutuh buat kerja obat bpjs ini stok habis jd tidak dapat obat kemarin konsultasi huhuu,stok obat psikiater minum lagiyg deket jakarta gitubutuh buat kerja obat bpjs ini stok habis jd tidak dapat obat kemarin konsultasi huhuu,3
doakan  lagi demam amandel allah kuat allah engkau tau allah pasrah ya allah ikhlas berikan lah kami kesehatan ya allah,doakan lagi demam amandel allah kuat allah engkau tau allah pasrah ya allah ikhlas berikan lah kami kesehatan ya allah,3
merasa nyaman ketakutan luar rumah kelas sd pikir akan ini kesulitan cari kerjaan usia tahun lagi nganggur tahu gimana kedepannya,merasa nyaman ketakutan luar rumah kelas sd pikir akan ini kesulitan cari kerjaan usia tahun lagi nganggur tahu gimana kedepannya,3
merasa nyaman ketakutan luar rumah kelas sd pikir akan ini kesulitan cari kerjaan usia tahun lagi nganggur tahu gimana kedepannya,merasa nyaman ketakutan luar rumah kelas sd pikir akan ini kesulitan cari kerjaan usia tahun lagi nganggur tahu gimana kedepannya,3
beberapa lambung sehat sensasi hilang bb mulai ehh kena panas sari awan parab tidak bsa mkan minum mulut sakit kmbali lambunngx kena,beberapa lambung sehat sensasi hilang bb mulai ehh kena panas sari awan parab tidak bsa mkan minum mulut sakit kmbali lambunngx kena,3
susah tidurhidung mampet keliyengan bangetnga nyaman bangetpadahal kesal seharian aktivitasngantuk bangetpengen tidurtapi bisa tidurnga enak bangetrasa,susah tidurhidung mampet keliyengan bangetnga nyaman bangetpadahal kesal seharian aktivitasngantuk bangetpengen tidurtapi bisa tidurnga enak bangetrasa,3
yang ngalamin gerd tingkat tertinggi disini sesak nafas narik nafas susah dan nguap tidak atau gagal sesaknya main kepala oyong pingsan,yang ngalamin gerd tingkat tertinggi disini sesak nafas narik nafas susah dan nguap tidak atau gagal sesaknya main kepala oyong pingsan,3
muda stress mikirin depan omong kakak tanya agar bisa nerima kip gimana kakak sekali lulus bisa kuliah tau kakak yang berpengalaman accminbaik,muda stress mikirin depan omong kakak tanya agar bisa nerima kip gimana kakak sekali lulus bisa kuliah tau kakak yang berpengalaman accminbaik,3
sensasi sore musim hujan perasaan hati enak badan lemah enak mau tumbang tidak tau di bagian dada seperti ketekan tegang,sensasi sore musim hujan perasaan hati enak badan lemah enak mau tumbang tidak tau di bagian dada seperti ketekan tegang,3
hidup sudah kena anxiety enak nglakuin sudah timbul cemas deg mual mules panas dingin dulu tertekan kampung  nyaman rumah,hidup sudah kena anxiety enak nglakuin sudah timbul cemas deg mual mules panas dingin dulu tertekan kampung nyaman rumah,3
grup kalian keluhannya takut bersosial orang takut ditempat rame pusing cemas nebak kejadian trauma deket orang depresi banyak tekanan cemas ekstrim mau pingsan,grup kalian keluhannya takut bersosial orang takut ditempat rame pusing cemas nebak kejadian trauma deket orang depresi banyak tekanan cemas ekstrim mau pingsan,3
grup kalian keluhannya takut bersosial orang takut ditempat rame pusing cemas nebak kejadian trauma deket orang depresi banyak tekanan cemas ekstrim mau pingsan,grup kalian keluhannya takut bersosial orang takut ditempat rame pusing cemas nebak kejadian trauma deket orang depresi banyak tekanan cemas ekstrim mau pingsan,3
